,date,street,level,median_length,median_delay,median_speed_kmh,median_record,id,y5,y3,y4,city
9657,2022-08-08,Jalan Jurang,2,314.0,89.0,9.12,3.0,2022-08-08_Jalan Jurang,4,1,0,KOTA BANDUNG
9658,2022-08-08,Jalan Kalimantan,3,282.0,81.5,7.3575,11.0,2022-08-08_Jalan Kalimantan,4,1,0,KOTA BANDUNG
9659,2022-08-08,Jalan Kebonjati,2,729.0,86.0,14.72,13.0,2022-08-08_Jalan Kebonjati,1,0,3,KOTA BANDUNG
9660,2022-08-08,Jalan Kuningan Raya,3,333.0,141.0,5.98,3.5,2022-08-08_Jalan Kuningan Raya,4,1,0,KOTA BANDUNG
9661,2022-08-08,Jalan Lombok,2,554.0,86.0,12.76,7.0,2022-08-08_Jalan Lombok,1,0,3,KOTA BANDUNG
9662,2022-08-08,Jalan Malabar,3,239.0,85.5,6.02999975,8.0,2022-08-08_Jalan Malabar,4,1,0,KOTA BANDUNG
9663,2022-08-08,Jalan Natuna,3,276.5,106.25,6.77,4.0,2022-08-08_Jalan Natuna,4,1,0,KOTA BANDUNG
9664,2022-08-08,Jalan Progo,3,397.0,98.0,10.89,3.0,2022-08-08_Jalan Progo,1,1,0,KOTA BANDUNG
9665,2022-08-08,Jalan Purwakarta,3,536.0,108.0,10.515,7.0,2022-08-08_Jalan Purwakarta,1,1,3,KOTA BANDUNG
9666,2022-08-08,Jalan Raya Bojongsoang,3,228.5,112.25,5.91000025,1.5,2022-08-08_Jalan Raya Bojongsoang,4,1,0,KOTA BANDUNG
9667,2022-08-08,Jalan Raya Dayeuhkolot,3,508.0,88.5,12.38,8.0,2022-08-08_Jalan Raya Dayeuhkolot,1,1,3,KOTA BANDUNG
9668,2022-08-08,Jalan Raya Randusari,3,341.5,126.25,6.02,8.5,2022-08-08_Jalan Raya Randusari,4,1,0,KOTA BANDUNG
9669,2022-08-08,Jalan Raya Sapan,3,211.0,94.5,6.1625,5.0,2022-08-08_Jalan Raya Sapan,4,1,0,KOTA BANDUNG
9670,2022-08-08,Jalan Rumah Sakit,2,1026.0,100.0,20.03,8.0,2022-08-08_Jalan Rumah Sakit,0,0,2,KOTA BANDUNG
9671,2022-08-08,Jalan Seram,3,248.0,93.25,7.1875,8.5,2022-08-08_Jalan Seram,4,1,0,KOTA BANDUNG
9672,2022-08-08,Jalan Sukabumi,3,557.0,125.0,10.86,1.0,2022-08-08_Jalan Sukabumi,1,1,3,KOTA BANDUNG
9673,2022-08-08,Jalan Sumatra,2,555.0,91.5,10.225,7.0,2022-08-08_Jalan Sumatra,1,1,3,KOTA BANDUNG
9674,2022-08-08,Jalan Sumbawa,2,493.5,77.0,12.85,4.5,2022-08-08_Jalan Sumbawa,1,0,3,KOTA BANDUNG
9675,2022-08-08,Jalan Sunda,3,566.0,108.0,8.8,10.0,2022-08-08_Jalan Sunda,1,1,0,KOTA BANDUNG
9676,2022-08-08,Jamika,3,563.0,99.0,11.8,11.0,2022-08-08_Jamika,1,1,3,KOTA BANDUNG
9677,2022-08-08,Jatihandap,3,495.5,85.75,7.645,6.0,2022-08-08_Jatihandap,4,1,0,KOTA BANDUNG
9678,2022-08-08,Jenderal AH Nasution,2,1466.0,103.5,21.84,36.0,2022-08-08_Jenderal AH Nasution,0,0,2,KOTA BANDUNG
9679,2022-08-08,Jenderal Ahmad Yani,2,818.5,97.0,13.88,18.5,2022-08-08_Jenderal Ahmad Yani,1,0,3,KOTA BANDUNG
9680,2022-08-08,Jenderal Haji Amir Machmud,3,457.0,81.5,12.09,9.0,2022-08-08_Jenderal Haji Amir Machmud,1,1,3,KOTA BANDUNG
9681,2022-08-08,Jenderal Ibrahim Adjie,2,1110.5,97.0,20.125,17.0,2022-08-08_Jenderal Ibrahim Adjie,0,0,2,KOTA BANDUNG
9682,2022-08-08,Jenderal Sudirman,2,790.0,75.0,13.6,15.0,2022-08-08_Jenderal Sudirman,1,0,3,KOTA BANDUNG
9683,2022-08-08,KH Ahmad Dahlan,2,710.5,91.0,13.8774995,7.0,2022-08-08_KH Ahmad Dahlan,1,0,3,KOTA BANDUNG
9684,2022-08-08,KH Wahid Hasyim,2,878.5,93.75,16.284999999999997,25.0,2022-08-08_KH Wahid Hasyim,0,0,3,KOTA BANDUNG
9685,2022-08-08,Kalipah Apo,2,581.0,85.5,10.2574995,11.0,2022-08-08_Kalipah Apo,1,1,3,KOTA BANDUNG
9686,2022-08-08,Kamuning,3,237.0,93.0,6.41,3.0,2022-08-08_Kamuning,4,1,0,KOTA BANDUNG
9687,2022-08-08,Kapten Tata Natanegara,3,274.5,128.75,4.1325,4.0,2022-08-08_Kapten Tata Natanegara,4,1,0,KOTA BANDUNG
9688,2022-08-08,Karapitan,2,874.0,98.0,15.3,11.0,2022-08-08_Karapitan,0,0,3,KOTA BANDUNG
9689,2022-08-08,Karawitan,3,385.0,94.5,8.23249935,11.0,2022-08-08_Karawitan,4,1,0,KOTA BANDUNG
9690,2022-08-08,Kawaluyaan,3,688.0,117.5,10.275,10.0,2022-08-08_Kawaluyaan,1,1,3,KOTA BANDUNG
9691,2022-08-08,Kebon Jukut,3,289.0,93.0,8.28,11.0,2022-08-08_Kebon Jukut,4,1,0,KOTA BANDUNG
9692,2022-08-08,Kebon Kawung,2,605.0,72.5,15.875,3.0,2022-08-08_Kebon Kawung,1,0,3,KOTA BANDUNG
9693,2022-08-08,Kebon Kopi,2,559.0,67.0,14.72,6.0,2022-08-08_Kebon Kopi,1,0,3,KOTA BANDUNG
9694,2022-08-08,Kliningan,3,426.0,86.5,8.64,9.0,2022-08-08_Kliningan,4,1,0,KOTA BANDUNG
9695,2022-08-08,Komodor Udara Supadio,3,197.0,120.5,4.635,7.0,2022-08-08_Komodor Udara Supadio,4,1,0,KOTA BANDUNG
9696,2022-08-08,Kopo,3,552.0,133.0,9.535,12.0,2022-08-08_Kopo,1,1,0,KOTA BANDUNG
9697,2022-08-08,LLRE Martadinata,3,691.0,105.0,13.33,20.0,2022-08-08_LLRE Martadinata,1,0,3,KOTA BANDUNG
9698,2022-08-08,Lapang Supratman,3,346.0,79.0,9.92,3.0,2022-08-08_Lapang Supratman,4,1,0,KOTA BANDUNG
9699,2022-08-08,Laswi,3,357.25,100.25,9.215,6.0,2022-08-08_Laswi,4,1,0,KOTA BANDUNG
9700,2022-08-08,Lembong,3,492.0,72.0,12.54,3.0,2022-08-08_Lembong,1,1,3,KOTA BANDUNG
9701,2022-08-08,Lengkong Besar,2,1125.0,72.0,20.02,5.0,2022-08-08_Lengkong Besar,0,0,2,KOTA BANDUNG
9702,2022-08-08,Lengkong Kecil,2,622.0,103.5,11.36,11.0,2022-08-08_Lengkong Kecil,1,0,3,KOTA BANDUNG
9703,2022-08-08,Leumah Neundeut,2,467.0,70.0,11.56,8.5,2022-08-08_Leumah Neundeut,1,1,3,KOTA BANDUNG
9704,2022-08-08,Leuwi Panjang,2,780.5,91.75,15.675,3.0,2022-08-08_Leuwi Panjang,1,0,3,KOTA BANDUNG
9705,2022-08-08,Leuwipanjang,5,22.0,-1.0,0.0,60.0,2022-08-08_Leuwipanjang,3,2,1,KOTA BANDUNG
9706,2022-08-08,Lodaya,2,457.0,100.0,10.635,5.5,2022-08-08_Lodaya,1,1,3,KOTA BANDUNG
9707,2022-08-08,Logam,2,472.0,79.0,10.17,2.0,2022-08-08_Logam,1,1,3,KOTA BANDUNG
9708,2022-08-08,Mahar Martanegara,2,539.0,78.75,14.065,14.0,2022-08-08_Mahar Martanegara,1,0,3,KOTA BANDUNG
9709,2022-08-08,Mahmud,3,287.0,97.0,6.35,10.0,2022-08-08_Mahmud,4,1,0,KOTA BANDUNG
9710,2022-08-08,Maleber Utara,3,886.5,227.5,13.555,8.5,2022-08-08_Maleber Utara,1,0,3,KOTA BANDUNG
9711,2022-08-08,Margacinta,3,911.0,131.0,13.14,25.0,2022-08-08_Margacinta,1,0,3,KOTA BANDUNG
9712,2022-08-08,Mekar Kencana,3,417.0,146.0,6.53,7.0,2022-08-08_Mekar Kencana,4,1,0,KOTA BANDUNG
9713,2022-08-08,Mekar Utama,3,299.5,132.25,7.1850000000000005,2.0,2022-08-08_Mekar Utama,4,1,0,KOTA BANDUNG
9714,2022-08-08,Melong Raya,2,551.0,70.5,13.4,6.0,2022-08-08_Melong Raya,1,0,3,KOTA BANDUNG
9715,2022-08-08,Melongasih,3,508.0,92.75,10.53,8.0,2022-08-08_Melongasih,1,1,3,KOTA BANDUNG
9716,2022-08-08,Merdeka,3,727.0,101.5,12.5775,10.5,2022-08-08_Merdeka,1,0,3,KOTA BANDUNG
9717,2022-08-08,Mohammad Ramdan,3,715.0,85.0,12.2,11.0,2022-08-08_Mohammad Ramdan,1,0,3,KOTA BANDUNG
9718,2022-08-08,Mohammad Toha,3,952.0,136.0,14.15,36.0,2022-08-08_Mohammad Toha,0,0,3,KOTA BANDUNG
9719,2022-08-08,N11 Flyover Cimindi,3,628.0,147.5,12.38,6.5,2022-08-08_N11 Flyover Cimindi,1,1,3,KOTA BANDUNG
9720,2022-08-08,N11 Flyover Kopo-Cibaduyut,5,1194.0,-1.0,0.0,120.0,2022-08-08_N11 Flyover Kopo-Cibaduyut,3,2,1,KOTA BANDUNG
9721,2022-08-08,N11 Jalan Raya Cibiru,3,380.0,126.0,8.27,12.0,2022-08-08_N11 Jalan Raya Cibiru,4,1,0,KOTA BANDUNG
9722,2022-08-08,N11 Jenderal AH Nasution,3,477.0,156.25,6.84,9.0,2022-08-08_N11 Jenderal AH Nasution,4,1,0,KOTA BANDUNG
9723,2022-08-08,N11 Jenderal Haji Amir Machmud,2,1522.0,106.0,23.55,32.0,2022-08-08_N11 Jenderal Haji Amir Machmud,0,0,2,KOTA BANDUNG
9724,2022-08-08,N11 Jenderal Sudirman,3,663.0,94.25,11.9199995,9.0,2022-08-08_N11 Jenderal Sudirman,1,0,3,KOTA BANDUNG
9725,2022-08-08,N11 Rajawali Barat,2,958.0,68.0,22.65,16.5,2022-08-08_N11 Rajawali Barat,0,0,2,KOTA BANDUNG
9726,2022-08-08,N11 Soekarno-Hatta,2,1115.0,96.0,19.16,56.0,2022-08-08_N11 Soekarno-Hatta,0,0,2,KOTA BANDUNG
9727,2022-08-08,Naripan,2,815.0,78.0,16.09,5.0,2022-08-08_Naripan,0,0,3,KOTA BANDUNG
9728,2022-08-08,Otto Iskandardinata,3,956.25,116.75,15.415,14.0,2022-08-08_Otto Iskandardinata,0,0,3,KOTA BANDUNG
9729,2022-08-08,PHH Mustofa,3,1047.0,109.5,15.73,29.0,2022-08-08_PHH Mustofa,0,0,3,KOTA BANDUNG
9730,2022-08-08,PSM,3,227.0,125.0,4.995,6.0,2022-08-08_PSM,4,1,0,KOTA BANDUNG
9731,2022-08-08,Pacuan Kuda,2,651.0,100.5,14.4775,8.5,2022-08-08_Pacuan Kuda,1,0,3,KOTA BANDUNG
9732,2022-08-08,Padasuka,2,586.0,86.0,10.0,4.0,2022-08-08_Padasuka,1,1,3,KOTA BANDUNG
9733,2022-08-08,Pagarsih,2,834.0,110.5,12.9774995,12.5,2022-08-08_Pagarsih,1,0,3,KOTA BANDUNG
9734,2022-08-08,Pagermaneuh,2,566.0,120.5,9.575,4.0,2022-08-08_Pagermaneuh,1,1,0,KOTA BANDUNG
9735,2022-08-08,Pahlawan,3,315.5,89.5,7.8725,7.0,2022-08-08_Pahlawan,4,1,0,KOTA BANDUNG
9736,2022-08-08,Pahlawan (Jalur Lambat),2,179.0,84.5,5.3,12.0,2022-08-08_Pahlawan (Jalur Lambat),4,1,0,KOTA BANDUNG
9737,2022-08-08,Pajajaran,3,891.0,98.5,16.14,17.0,2022-08-08_Pajajaran,0,0,3,KOTA BANDUNG
9738,2022-08-08,Pakar Barat,2,780.0,80.0,11.425,3.0,2022-08-08_Pakar Barat,1,0,3,KOTA BANDUNG
9739,2022-08-08,Palasari,2,669.0,77.0,13.89,7.0,2022-08-08_Palasari,1,0,3,KOTA BANDUNG
9740,2022-08-08,Panatayuda,4,169.0,101.0,4.83,5.0,2022-08-08_Panatayuda,4,1,0,KOTA BANDUNG
9741,2022-08-08,Panjunan,2,393.0,75.0,10.02,9.0,2022-08-08_Panjunan,1,1,0,KOTA BANDUNG
9742,2022-08-08,Papanggungan,2,602.0,69.0,13.86,1.0,2022-08-08_Papanggungan,1,0,3,KOTA BANDUNG
9743,2022-08-08,Parakan Saat,2,565.25,113.0,8.6525,7.0,2022-08-08_Parakan Saat,1,1,0,KOTA BANDUNG
9744,2022-08-08,Pasir Impun,3,584.5,119.5,11.9425,10.0,2022-08-08_Pasir Impun,1,1,3,KOTA BANDUNG
9745,2022-08-08,Pasir Koja,2,608.0,91.5,13.0375,13.0,2022-08-08_Pasir Koja,1,0,3,KOTA BANDUNG
9746,2022-08-08,Pasirmuncang,2,262.0,90.0,6.62,15.0,2022-08-08_Pasirmuncang,4,1,0,KOTA BANDUNG
9747,2022-08-08,Paskal HyperSquare,2,283.0,108.25,5.99,3.0,2022-08-08_Paskal HyperSquare,4,1,0,KOTA BANDUNG
9748,2022-08-08,Pasteur,3,582.0,99.0,12.2,9.0,2022-08-08_Pasteur,1,0,3,KOTA BANDUNG
9749,2022-08-08,Patrakomala,2,674.0,60.0,17.02,3.0,2022-08-08_Patrakomala,1,0,3,KOTA BANDUNG
9750,2022-08-08,Pelajar Pejuang 45,3,668.0,90.0,14.947500000000002,8.0,2022-08-08_Pelajar Pejuang 45,1,0,3,KOTA BANDUNG
9751,2022-08-08,Perintis,2,661.0,77.5,13.3,6.0,2022-08-08_Perintis,1,0,3,KOTA BANDUNG
9752,2022-08-08,Peta,2,802.0,110.0,14.01,13.5,2022-08-08_Peta,1,0,3,KOTA BANDUNG
9753,2022-08-08,Prabu Dimuntur,3,339.0,110.0,8.125,8.0,2022-08-08_Prabu Dimuntur,4,1,0,KOTA BANDUNG
9754,2022-08-08,Prof Dr Ir Sutami,2,795.0,87.0,14.4925,5.5,2022-08-08_Prof Dr Ir Sutami,1,0,3,KOTA BANDUNG
9755,2022-08-08,Prof Dr Surya Sumantri,2,841.0,93.0,15.71,7.0,2022-08-08_Prof Dr Surya Sumantri,1,0,3,KOTA BANDUNG
9756,2022-08-08,Prof Eyckman,3,243.0,120.0,4.6,11.0,2022-08-08_Prof Eyckman,4,1,0,KOTA BANDUNG
9757,2022-08-08,Prof Mochtar Kusumaatmadja,2,1048.0,90.5,23.055,4.0,2022-08-08_Prof Mochtar Kusumaatmadja,0,0,2,KOTA BANDUNG
9758,2022-08-08,Pungkur,2,883.0,81.5,15.48,9.0,2022-08-08_Pungkur,0,0,3,KOTA BANDUNG
9759,2022-08-08,R A A Martanegara,3,203.0,100.0,5.6949997,4.0,2022-08-08_R A A Martanegara,4,1,0,KOTA BANDUNG
9760,2022-08-08,RA Wiranatakusumah,2,615.0,77.0,14.0500005,5.0,2022-08-08_RA Wiranatakusumah,1,0,3,KOTA BANDUNG
9761,2022-08-08,Rajawali Timur,3,248.0,102.75,6.22,11.5,2022-08-08_Rajawali Timur,4,1,0,KOTA BANDUNG
9762,2022-08-08,Rancabali,2,366.0,68.75,7.765000000000001,5.5,2022-08-08_Rancabali,4,1,0,KOTA BANDUNG
9763,2022-08-08,Rancabolang,2,595.0,82.0,13.865,6.0,2022-08-08_Rancabolang,1,0,3,KOTA BANDUNG
9764,2022-08-08,Rancameong,3,515.0,134.0,10.84,5.0,2022-08-08_Rancameong,1,1,0,KOTA BANDUNG
9765,2022-08-08,Sadang,1,703.0,66.75,15.03,4.5,2022-08-08_Sadang,1,0,3,KOTA BANDUNG
9766,2022-08-08,Sadang Serang,2,445.0,77.5,11.93,12.0,2022-08-08_Sadang Serang,1,1,3,KOTA BANDUNG
9767,2022-08-08,Sampurna,3,329.0,73.5,9.09,7.5,2022-08-08_Sampurna,4,1,0,KOTA BANDUNG
9768,2022-08-08,Sangkuriang,2,464.0,70.0,9.545,5.0,2022-08-08_Sangkuriang,1,1,3,KOTA BANDUNG
9769,2022-08-08,Sariasih,3,452.0,109.75,7.58,6.5,2022-08-08_Sariasih,4,1,0,KOTA BANDUNG
9770,2022-08-08,Sarijadi,2,566.0,61.0,16.07,3.0,2022-08-08_Sarijadi,1,0,3,KOTA BANDUNG
9771,2022-08-08,Sarimanah,3,440.0,75.5,11.93,4.0,2022-08-08_Sarimanah,1,1,3,KOTA BANDUNG
9772,2022-08-08,Sarirasa,3,468.0,97.0,9.8000005,7.5,2022-08-08_Sarirasa,1,1,0,KOTA BANDUNG
9773,2022-08-08,Sariwangi,3,246.0,99.0,6.68,1.0,2022-08-08_Sariwangi,4,1,0,KOTA BANDUNG
9774,2022-08-08,Sederhana,2,711.5,110.25,11.9649995,8.0,2022-08-08_Sederhana,1,0,3,KOTA BANDUNG
9775,2022-08-08,Sekejati,3,687.0,164.5,10.45,14.0,2022-08-08_Sekejati,1,1,3,KOTA BANDUNG
9776,2022-08-08,Sersan Bajuri,2,820.0,91.5,16.865,8.0,2022-08-08_Sersan Bajuri,0,0,3,KOTA BANDUNG
9777,2022-08-08,Siliwangi,2,505.0,83.5,13.6999995,4.0,2022-08-08_Siliwangi,1,0,3,KOTA BANDUNG
9778,2022-08-08,Sindang Sari,2,445.0,76.0,10.815001,5.0,2022-08-08_Sindang Sari,1,1,3,KOTA BANDUNG
9779,2022-08-08,Sindang Sirna,2,625.0,85.0,13.33,6.0,2022-08-08_Sindang Sirna,1,0,3,KOTA BANDUNG
9780,2022-08-08,Soekarno-Hatta,3,574.5,103.5,12.945,8.0,2022-08-08_Soekarno-Hatta,1,0,3,KOTA BANDUNG
9781,2022-08-08,Soekarno-Hatta (Jalur Lambat),3,1212.0,112.5,19.73,14.0,2022-08-08_Soekarno-Hatta (Jalur Lambat),0,0,2,KOTA BANDUNG
9782,2022-08-08,Solontongan,3,221.5,132.5,4.1450000000000005,7.5,2022-08-08_Solontongan,4,1,0,KOTA BANDUNG
9783,2022-08-08,Sriwijaya,2,632.0,79.5,14.03,4.0,2022-08-08_Sriwijaya,1,0,3,KOTA BANDUNG
9784,2022-08-08,Suka Resmi,3,229.0,124.0,5.065,19.0,2022-08-08_Suka Resmi,4,1,0,KOTA BANDUNG
9785,2022-08-08,Sukagalih,2,283.0,92.0,6.25,11.0,2022-08-08_Sukagalih,4,1,0,KOTA BANDUNG
9786,2022-08-08,Sukahaji,2,778.0,92.0,12.525,10.0,2022-08-08_Sukahaji,1,0,3,KOTA BANDUNG
9787,2022-08-08,Sukajadi,2,1961.0,97.0,24.86,14.0,2022-08-08_Sukajadi,0,0,2,KOTA BANDUNG
9788,2022-08-08,Sukamaju,2,310.0,91.0,8.385,2.0,2022-08-08_Sukamaju,4,1,0,KOTA BANDUNG
9789,2022-08-08,Sukaraja,3,511.5,127.75,8.355,10.0,2022-08-08_Sukaraja,4,1,0,KOTA BANDUNG
9790,2022-08-08,Sukawarna,3,157.0,108.5,4.035,8.5,2022-08-08_Sukawarna,4,1,0,KOTA BANDUNG
9791,2022-08-08,Sulaksana Baru 1,2,374.5,81.0,9.55750015,1.5,2022-08-08_Sulaksana Baru 1,4,1,0,KOTA BANDUNG
9792,2022-08-08,Sulanjana,1,226.0,111.5,3.945,3.5,2022-08-08_Sulanjana,4,1,0,KOTA BANDUNG
9793,2022-08-08,Sultan Agung,4,322.0,131.0,4.97,7.0,2022-08-08_Sultan Agung,4,1,0,KOTA BANDUNG
9794,2022-08-08,Suniaraja,3,254.0,116.25,6.532499850000001,7.0,2022-08-08_Suniaraja,4,1,0,KOTA BANDUNG
9795,2022-08-08,Surapati,2,1535.0,113.0,18.994999,11.0,2022-08-08_Surapati,0,0,2,KOTA BANDUNG
9796,2022-08-08,Suryalaya,2,416.0,98.25,9.2725,2.5,2022-08-08_Suryalaya,4,1,0,KOTA BANDUNG
9797,2022-08-08,Talaga Bodas,3,576.0,106.5,10.795,15.0,2022-08-08_Talaga Bodas,1,1,3,KOTA BANDUNG
9798,2022-08-08,Taman Holis Raya,3,230.0,166.0,3.84,2.0,2022-08-08_Taman Holis Raya,4,1,0,KOTA BANDUNG
9799,2022-08-08,Taman Pramuka,3,256.5,101.0,6.77,9.0,2022-08-08_Taman Pramuka,4,1,0,KOTA BANDUNG
9800,2022-08-08,Tamansari,3,485.0,79.0,12.28,23.0,2022-08-08_Tamansari,1,0,3,KOTA BANDUNG
9801,2022-08-08,Tamblong,3,343.0,83.25,9.017499999999998,7.0,2022-08-08_Tamblong,4,1,0,KOTA BANDUNG
9802,2022-08-08,Tata Surya,2,447.0,79.0,11.26,4.0,2022-08-08_Tata Surya,1,1,3,KOTA BANDUNG
9803,2022-08-08,Terusan Buah Batu,2,1137.0,139.25,16.045,21.0,2022-08-08_Terusan Buah Batu,0,0,2,KOTA BANDUNG
9804,2022-08-08,Terusan Cibaduyut,2,512.5,103.25,11.3725,5.5,2022-08-08_Terusan Cibaduyut,1,1,3,KOTA BANDUNG
9805,2022-08-08,Terusan Cisaranten Kulon,2,627.5,80.5,11.6200005,4.0,2022-08-08_Terusan Cisaranten Kulon,1,0,3,KOTA BANDUNG
9806,2022-08-08,Terusan Derwati,3,424.0,79.5,12.165,5.0,2022-08-08_Terusan Derwati,1,1,3,KOTA BANDUNG
9807,2022-08-08,Terusan Gatot Subroto,3,349.0,74.5,9.045,9.5,2022-08-08_Terusan Gatot Subroto,4,1,0,KOTA BANDUNG
9808,2022-08-08,Terusan Jakarta,2,1253.0,86.5,20.45,13.0,2022-08-08_Terusan Jakarta,0,0,2,KOTA BANDUNG
9809,2022-08-08,Terusan Kiaracondong,3,674.0,140.0,11.075,11.0,2022-08-08_Terusan Kiaracondong,1,1,3,KOTA BANDUNG
9810,2022-08-08,Terusan Pasir Koja,2,1025.0,98.0,17.23,13.0,2022-08-08_Terusan Pasir Koja,0,0,2,KOTA BANDUNG
9811,2022-08-08,Tol Padaleunyi,2,2244.0,149.0,33.05,7.0,2022-08-08_Tol Padaleunyi,0,0,2,KOTA BANDUNG
9812,2022-08-08,Tol Pasteur,4,245.0,178.25,4.5600000000000005,30.0,2022-08-08_Tol Pasteur,4,1,0,KOTA BANDUNG
9813,2022-08-08,Trunojoyo,3,437.0,68.0,12.49,3.0,2022-08-08_Trunojoyo,1,1,3,KOTA BANDUNG
9814,2022-08-08,Tubagus Ismail,2,876.0,125.0,12.27,8.0,2022-08-08_Tubagus Ismail,1,0,3,KOTA BANDUNG
9815,2022-08-08,Tubagus Ismail Dalam,3,552.0,92.0,15.04,12.0,2022-08-08_Tubagus Ismail Dalam,1,0,3,KOTA BANDUNG
9816,2022-08-08,Turangga,2,768.0,76.5,16.04,3.0,2022-08-08_Turangga,1,0,3,KOTA BANDUNG
9817,2022-08-08,Veteran,2,632.0,76.0,15.705,12.0,2022-08-08_Veteran,1,0,3,KOTA BANDUNG
9818,2022-08-08,WR Supratman,3,695.5,120.5,13.2925005,14.5,2022-08-08_WR Supratman,1,0,3,KOTA BANDUNG
9819,2022-08-08,Wa'as,3,238.5,137.0,5.0525,5.0,2022-08-08_Wa'as,4,1,0,KOTA BANDUNG
9820,2022-08-08,Wastukencana,2,518.0,70.5,14.805,6.0,2022-08-08_Wastukencana,1,0,3,KOTA BANDUNG
9821,2022-08-08,Westhoff,3,403.0,138.0,5.87,4.0,2022-08-08_Westhoff,4,1,0,KOTA BANDUNG
9822,2022-08-09,Abdul Rahman Saleh,3,838.0,139.0,12.18,20.0,2022-08-09_Abdul Rahman Saleh,1,0,3,KOTA BANDUNG
9823,2022-08-09,Akses Tol Pasteur,3,187.0,151.0,4.39,7.0,2022-08-09_Akses Tol Pasteur,4,1,0,KOTA BANDUNG
9824,2022-08-09,Alkateri,3,213.0,92.0,5.83,6.0,2022-08-09_Alkateri,4,1,0,KOTA BANDUNG
9825,2022-08-09,Anggrek,3,360.0,127.5,7.24,9.0,2022-08-09_Anggrek,4,1,0,KOTA BANDUNG
9826,2022-08-09,Antapani,1,649.5,79.0,12.4675,8.5,2022-08-09_Antapani,1,0,3,KOTA BANDUNG
9827,2022-08-09,Arah Mustang/Cibogo/Gunung Batu,4,207.0,281.0,2.46,14.0,2022-08-09_Arah Mustang/Cibogo/Gunung Batu,4,1,0,KOTA BANDUNG
9828,2022-08-09,Arah Taman Sari/Dago/Dipati Ukur/Sabuga,4,265.0,108.0,7.23,11.0,2022-08-09_Arah Taman Sari/Dago/Dipati Ukur/Sabuga,4,1,0,KOTA BANDUNG
9829,2022-08-09,Arcamanik Endah,2,701.25,100.25,13.0,9.5,2022-08-09_Arcamanik Endah,1,0,3,KOTA BANDUNG
9830,2022-08-09,Asia Afrika,2,805.5,81.0,17.935,12.0,2022-08-09_Asia Afrika,0,0,3,KOTA BANDUNG
9831,2022-08-09,Astana Anyar,3,680.0,100.0,12.69,25.0,2022-08-09_Astana Anyar,1,0,3,KOTA BANDUNG
9832,2022-08-09,BKR,3,687.5,109.0,13.555,16.5,2022-08-09_BKR,1,0,3,KOTA BANDUNG
9833,2022-08-09,Babakan Ciparay,3,300.0,112.0,6.965,7.0,2022-08-09_Babakan Ciparay,4,1,0,KOTA BANDUNG
9834,2022-08-09,Babakan Jeruk 1,1,607.0,107.0,7.65,9.0,2022-08-09_Babakan Jeruk 1,1,1,0,KOTA BANDUNG
9835,2022-08-09,Babakan Lembur Tengah,1,733.0,62.0,16.46,14.0,2022-08-09_Babakan Lembur Tengah,0,0,3,KOTA BANDUNG
9836,2022-08-09,Babakan Sari,2,579.0,101.0,11.86,7.0,2022-08-09_Babakan Sari,1,1,3,KOTA BANDUNG
9837,2022-08-09,Banceuy,3,468.5,88.0,10.875,7.0,2022-08-09_Banceuy,1,1,3,KOTA BANDUNG
9838,2022-08-09,Batu Kencana,3,88.5,63.0,2.275,8.0,2022-08-09_Batu Kencana,4,1,0,KOTA BANDUNG
9839,2022-08-09,Batununggal,2,256.0,83.0,7.16,3.0,2022-08-09_Batununggal,4,1,0,KOTA BANDUNG
9840,2022-08-09,Batununggal Indah Raya,3,311.0,104.0,7.66,9.0,2022-08-09_Batununggal Indah Raya,4,1,0,KOTA BANDUNG
9841,2022-08-09,Bojong Koneng,2,711.5,111.0,11.75,8.0,2022-08-09_Bojong Koneng,1,0,3,KOTA BANDUNG
9842,2022-08-09,Bojong Raya,2,728.0,87.5,17.377499999999998,11.5,2022-08-09_Bojong Raya,0,0,3,KOTA BANDUNG
9843,2022-08-09,Braga,2,392.0,93.0,7.79,7.0,2022-08-09_Braga,4,1,0,KOTA BANDUNG
9844,2022-08-09,Brigjen Katamso,3,745.0,88.0,14.6,8.0,2022-08-09_Brigjen Katamso,1,0,3,KOTA BANDUNG
9845,2022-08-09,Buah Batu,3,1327.0,177.25,15.35,22.0,2022-08-09_Buah Batu,0,0,2,KOTA BANDUNG
9846,2022-08-09,Bukit Pakar Timur,2,618.0,64.0,12.6,3.0,2022-08-09_Bukit Pakar Timur,1,0,3,KOTA BANDUNG
9847,2022-08-09,Bukit Raya,1,549.0,60.0,11.88,1.0,2022-08-09_Bukit Raya,1,0,3,KOTA BANDUNG
9848,2022-08-09,Caringin,2,743.0,103.5,12.2775,13.0,2022-08-09_Caringin,1,0,3,KOTA BANDUNG
9849,2022-08-09,Cendana,3,229.0,95.0,6.52,7.0,2022-08-09_Cendana,4,1,0,KOTA BANDUNG
9850,2022-08-09,Cibaduyut Raya,2,686.75,79.0,13.4100005,52.5,2022-08-09_Cibaduyut Raya,1,0,3,KOTA BANDUNG
9851,2022-08-09,Cibiru Hilir,3,320.0,71.0,9.0,15.0,2022-08-09_Cibiru Hilir,4,1,0,KOTA BANDUNG
9852,2022-08-09,Cibodas Raya,2,443.5,85.5,9.61,5.5,2022-08-09_Cibodas Raya,1,1,0,KOTA BANDUNG
